checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
1,0.25,5,3,0.0176625949158138,1,4,1.0,4,2,1.0,4,0.8214285714285714,3,3,0.3333333333333333,3,0.0,1,1,1
4,0.47058823529411764,4,5,0.5129305601408606,1,1,0.0,1,2,0.0,2,0.16071428571428575,3,3,0.3333333333333333,3,0.0,1,1,0
2,0.47058823529411764,4,5,0.2313744910311434,1,3,0.3333333333333333,1,2,0.3333333333333333,4,0.19642857142857145,2,3,0.3333333333333333,1,0.0,2,1,0
1,0.25,2,3,0.07686805326290305,4,3,1.0,4,2,0.3333333333333333,3,0.37499999999999994,3,3,0.3333333333333333,4,1.0,1,1,0
4,0.2941176470588235,5,7,0.19406844943325632,5,3,1.0,4,2,1.0,4,0.5535714285714286,3,3,0.0,3,0.0,2,1,1
2,0.20588235294117646,5,3,0.034885000550236606,1,4,1.0,4,2,1.0,2,0.30357142857142855,1,3,0.0,3,1.0,2,1,0
4,0.16176470588235292,5,8,0.06107626279300099,1,3,1.0,4,2,0.3333333333333333,3,0.21428571428571425,3,3,0.3333333333333333,3,0.0,1,1,1
2,0.07352941176470588,2,9,0.268460437988335,1,4,0.3333333333333333,2,2,1.0,1,0.9821428571428572,1,1,0.0,1,1.0,2,1,0
2,0.1764705882352941,5,3,0.050896885660834154,1,2,0.3333333333333333,4,2,0.6666666666666667,2,0.875,3,1,0.6666666666666667,2,0.0,2,1,1
1,0.1176470588235294,3,8,0.0233300319137229,2,5,1.0,3,2,0.0,3,0.01785714285714285,3,3,0.0,3,0.0,1,1,0
2,0.20588235294117646,1,7,0.16474083856058105,1,3,0.0,2,2,1.0,2,0.25000000000000006,1,3,0.3333333333333333,3,0.0,2,1,1
4,0.2941176470588235,3,5,0.23885770881479035,5,3,0.3333333333333333,4,2,0.6666666666666667,3,0.625,3,3,0.6666666666666667,1,0.0,2,1,0
2,0.6470588235294117,1,5,0.19775503466490593,2,5,1.0,4,2,1.0,1,0.26785714285714285,3,1,0.0,4,1.0,1,1,0
2,0.338235294117647,3,5,0.20166171453725104,1,3,1.0,4,2,0.3333333333333333,2,0.30357142857142855,3,3,0.0,3,1.0,2,1,0
4,0.029411764705882346,3,8,0.10223396060305931,1,5,0.3333333333333333,3,2,0.3333333333333333,4,0.17857142857142855,3,2,0.0,3,0.0,1,1,1
2,0.6029411764705882,3,8,0.15302079894354573,2,3,1.0,4,3,1.0,3,0.035714285714285754,3,2,0.0,3,0.0,1,1,0
2,0.07352941176470588,5,1,0.06883459887751733,1,4,0.3333333333333333,2,2,0.6666666666666667,2,0.26785714285714285,3,3,0.3333333333333333,1,0.0,2,1,0
4,0.029411764705882346,5,8,0.06228678331682623,1,3,0.0,2,2,0.0,2,0.16071428571428575,3,3,0.3333333333333333,3,0.0,2,1,1
2,0.1176470588235294,3,7,0.038571585781886214,2,1,1.0,2,2,1.0,2,0.14285714285714285,1,2,1.0,3,0.0,1,1,0
2,0.2941176470588235,3,9,0.13810938703642567,4,4,1.0,4,2,1.0,1,0.30357142857142855,1,1,0.0,3,0.0,2,1,1
2,0.20588235294117646,4,7,0.2226807527236712,1,4,1.0,1,2,0.6666666666666667,1,0.37499999999999994,3,3,0.0,1,0.0,2,1,0
4,0.07352941176470588,5,1,0.037746230879278087,3,4,1.0,4,2,0.3333333333333333,2,0.5892857142857142,3,3,0.3333333333333333,3,0.0,2,1,1
1,0.1176470588235294,3,3,0.05051172003961703,1,3,1.0,3,2,0.6666666666666667,4,0.14285714285714285,3,3,0.0,4,0.0,1,1,1
4,0.338235294117647,4,5,0.2678001540662485,1,5,0.6666666666666667,4,2,1.0,2,0.125,3,3,0.3333333333333333,3,0.0,1,1,1
1,0.1176470588235294,3,10,0.035875426433366345,1,5,1.0,3,2,1.0,3,0.035714285714285754,3,2,0.0,3,0.0,1,1,0
4,0.1176470588235294,5,3,0.06850445691647408,1,4,1.0,4,2,0.0,4,0.33928571428571425,3,3,0.3333333333333333,4,1.0,1,1,1
1,0.38235294117647056,5,9,0.5707604269836029,1,4,0.6666666666666667,4,2,1.0,1,0.33928571428571425,3,1,0.6666666666666667,1,1.0,2,1,1
4,0.1176470588235294,5,7,0.09271486739297898,1,4,1.0,4,2,1.0,4,0.42857142857142855,3,3,0.6666666666666667,3,0.0,2,1,1
2,0.1176470588235294,5,6,0.06459777704412897,1,5,1.0,4,2,0.6666666666666667,3,0.125,3,3,0.0,3,0.0,1,1,1
1,0.2941176470588235,3,5,0.3476394849785408,1,3,0.3333333333333333,3,2,0.3333333333333333,2,0.035714285714285754,2,3,0.0,4,0.0,1,1,1
4,0.1176470588235294,3,9,0.06399251678221635,5,5,0.6666666666666667,4,2,0.3333333333333333,3,0.6428571428571428,3,3,0.0,3,0.0,1,2,1
4,0.07352941176470588,5,8,0.15538681633102236,4,3,0.0,4,2,0.3333333333333333,4,0.25000000000000006,3,3,0.3333333333333333,3,1.0,1,1,1
4,0.47058823529411764,3,8,0.19725982172334106,4,4,0.3333333333333333,2,2,1.0,4,0.46428571428571425,3,3,0.0,4,0.0,2,1,1
1,0.338235294117647,1,5,0.27748431825685044,1,2,0.3333333333333333,4,2,1.0,3,0.5535714285714286,2,3,0.3333333333333333,3,0.0,2,1,0
3,0.38235294117647056,4,5,0.09122922856828436,1,4,1.0,4,2,1.0,4,0.8392857142857144,3,3,0.0,1,0.0,2,1,0
4,0.47058823529411764,5,8,0.1701331572576208,4,4,1.0,4,2,0.3333333333333333,2,0.5714285714285714,3,3,0.0,3,0.0,2,1,1
2,0.029411764705882346,5,10,0.037526136238582586,4,5,0.0,2,2,0.6666666666666667,3,0.35714285714285715,3,3,0.3333333333333333,4,0.0,1,1,1
1,0.20588235294117646,1,5,0.1570375261362386,1,5,0.6666666666666667,4,2,0.0,3,0.21428571428571425,1,3,0.0,3,0.0,2,1,1
3,0.47058823529411764,3,8,0.2015516672169033,1,3,0.3333333333333333,4,2,0.3333333333333333,4,0.07142857142857145,3,3,0.0,3,0.0,2,1,1
1,0.2941176470588235,3,7,0.15247056234180698,1,3,0.3333333333333333,1,2,0.3333333333333333,4,0.0892857142857143,3,2,0.0,4,0.0,1,1,1
4,0.08823529411764706,3,3,0.06129635743369649,1,3,0.3333333333333333,2,2,1.0,2,0.8035714285714286,3,3,0.0,3,0.0,2,1,1
2,0.1176470588235294,3,8,0.020633872565203038,1,1,1.0,3,3,0.0,4,0.125,1,3,0.0,4,0.0,1,1,1
1,0.1176470588235294,3,1,0.05227247716518102,4,3,1.0,2,2,1.0,3,0.07142857142857145,1,2,0.0,3,0.0,2,1,1
4,0.1176470588235294,3,8,0.025145812699460767,1,3,1.0,4,2,0.3333333333333333,4,0.19642857142857145,1,3,0.3333333333333333,3,0.0,1,1,1
4,0.2941176470588235,4,5,0.15010454495433037,4,3,1.0,4,2,1.0,4,0.23214285714285715,3,3,0.3333333333333333,3,1.0,2,1,1
4,0.16176470588235292,3,9,0.2424892703862661,1,3,0.6666666666666667,4,2,0.3333333333333333,2,0.19642857142857145,3,3,0.0,3,0.0,2,1,1
4,0.47058823529411764,1,4,0.13002090899086607,1,3,1.0,4,2,0.3333333333333333,2,0.14285714285714285,3,3,0.3333333333333333,3,0.0,1,1,1
2,0.6470588235294117,3,8,0.5893584241223726,5,5,0.0,4,1,0.3333333333333333,1,0.14285714285714285,1,3,0.3333333333333333,3,0.0,2,1,0
1,0.1176470588235294,3,7,0.41900517222405637,1,4,1.0,4,2,1.0,1,0.6071428571428572,3,1,0.0,1,0.0,2,1,0
4,0.07352941176470588,3,8,0.0675690546935182,1,5,1.0,4,2,0.3333333333333333,2,0.0535714285714286,3,3,0.0,3,0.0,1,1,0
1,0.2941176470588235,3,7,0.15951359084406297,1,1,1.0,4,2,0.0,1,0.0535714285714286,1,1,0.0,3,0.0,1,1,1
3,0.47058823529411764,3,8,0.21789369428854408,1,3,1.0,4,2,0.3333333333333333,2,0.125,3,3,0.0,3,0.0,1,1,0
4,0.07352941176470588,3,3,0.12418840101243535,3,4,0.3333333333333333,4,2,1.0,1,0.5714285714285714,3,1,0.0,4,0.0,1,1,1
4,0.1176470588235294,3,8,0.10404974138879718,2,5,0.6666666666666667,4,2,0.0,1,0.28571428571428575,3,3,0.0,3,0.0,1,1,1
2,0.20588235294117646,3,8,0.03389457466710685,1,3,1.0,3,3,0.3333333333333333,4,0.10714285714285715,3,3,0.0,4,0.0,1,1,1
4,0.0,5,8,0.07120061626499395,1,5,0.3333333333333333,4,2,0.0,4,0.41071428571428575,3,3,0.6666666666666667,4,1.0,1,1,1
1,0.2941176470588235,3,8,0.086552217453505,1,2,1.0,4,2,0.3333333333333333,2,0.19642857142857145,2,3,0.0,1,1.0,1,1,0
2,0.029411764705882346,3,3,0.7871134587872785,4,2,0.0,4,2,0.3333333333333333,3,0.07142857142857145,3,3,0.0,2,0.0,2,1,0
2,0.25,3,5,0.1384945526576428,2,4,1.0,1,2,0.3333333333333333,2,0.75,1,2,0.3333333333333333,4,0.0,1,1,0
4,0.1176470588235294,5,8,0.05727963024100363,1,3,1.0,2,2,0.3333333333333333,3,0.28571428571428575,3,3,0.3333333333333333,3,0.0,1,1,1
1,0.38235294117647056,3,8,0.1250137559150435,1,4,0.0,4,3,0.6666666666666667,3,0.35714285714285715,3,3,0.0,3,1.0,1,1,1
1,0.2941176470588235,3,3,0.03659073401562672,4,4,1.0,2,2,0.3333333333333333,2,0.17857142857142855,1,3,0.0,3,0.0,1,1,0
4,0.029411764705882346,3,8,0.07400682293386156,1,5,0.6666666666666667,4,2,0.3333333333333333,3,0.5714285714285714,3,3,0.0,3,1.0,1,1,1
1,0.6470588235294117,1,9,0.2396280400572246,1,4,0.6666666666666667,4,2,1.0,1,0.0892857142857143,3,1,0.3333333333333333,3,1.0,1,1,0
4,0.1176470588235294,5,5,0.051447122262572906,1,3,0.6666666666666667,2,2,0.3333333333333333,4,0.14285714285714285,3,3,0.3333333333333333,3,0.0,1,1,1
4,0.1176470588235294,2,10,0.17591064157587763,3,3,1.0,2,2,0.6666666666666667,4,0.28571428571428575,3,3,0.0,4,1.0,1,1,1
4,0.2941176470588235,3,5,0.055463849455265765,1,5,1.0,4,2,0.0,4,0.10714285714285715,3,3,0.0,3,0.0,2,1,1
4,0.1176470588235294,5,8,0.02569604930119952,1,4,1.0,4,2,1.0,4,0.5892857142857142,3,3,0.6666666666666667,3,0.0,1,1,1
4,0.029411764705882346,1,3,0.05249257180587652,2,3,1.0,4,2,0.0,1,0.28571428571428575,1,2,0.0,3,0.0,1,2,1
3,0.2941176470588235,3,7,0.09216463079124024,1,3,0.3333333333333333,4,2,0.3333333333333333,4,0.125,3,3,0.0,3,0.0,1,1,1
4,0.20588235294117646,3,8,0.010069329811819083,1,2,0.6666666666666667,2,1,1.0,4,0.0535714285714286,3,2,0.0,3,0.0,1,1,0
1,0.029411764705882346,5,3,0.022889842632331906,5,5,0.6666666666666667,2,2,1.0,4,0.35714285714285715,3,3,0.3333333333333333,4,0.0,2,1,1
3,0.1176470588235294,3,7,0.1101023440079234,1,3,0.0,2,2,0.3333333333333333,2,0.48214285714285715,3,3,0.0,4,0.0,1,1,1
2,0.38235294117647056,3,3,0.10454495433036205,1,3,1.0,2,3,0.3333333333333333,1,0.0892857142857143,1,3,0.0,3,0.0,1,1,0
4,0.2941176470588235,4,7,0.21464729833828547,2,3,0.3333333333333333,4,2,0.6666666666666667,3,0.28571428571428575,3,3,0.3333333333333333,3,0.0,1,1,1
2,0.07352941176470588,3,7,0.09794211510949709,4,5,0.3333333333333333,4,2,0.0,2,0.0892857142857143,3,3,0.0,3,0.0,2,1,1
2,0.8235294117647058,4,8,0.39440959612633436,4,3,0.0,4,2,0.0,4,0.14285714285714285,3,3,0.0,4,0.0,1,1,1
4,0.2941176470588235,5,8,0.13392758886321118,1,3,1.0,4,2,0.3333333333333333,4,0.28571428571428575,3,3,0.3333333333333333,4,0.0,1,1,1
1,0.1176470588235294,2,8,0.10448993067018818,1,3,1.0,1,2,0.0,1,0.17857142857142855,3,1,0.0,3,0.0,1,1,0
4,0.16176470588235292,3,9,0.19599427753934193,2,1,0.0,2,2,1.0,2,0.07142857142857145,3,3,0.0,3,0.0,2,1,1
4,0.10294117647058824,5,8,0.04974138879718279,2,2,1.0,2,2,1.0,4,0.6785714285714286,3,3,0.6666666666666667,4,0.0,1,1,1
1,0.1176470588235294,3,7,0.07741828986464179,1,3,0.3333333333333333,4,2,0.3333333333333333,4,0.14285714285714285,3,3,0.0,3,0.0,1,1,1
1,0.2941176470588235,3,8,0.07444701221525256,1,4,1.0,2,2,1.0,2,0.6428571428571428,3,3,0.0,3,0.0,1,1,1
1,0.20588235294117646,5,3,0.27797953119841534,1,4,0.3333333333333333,4,2,1.0,1,0.30357142857142855,3,1,0.6666666666666667,1,0.0,2,1,1
4,0.1176470588235294,5,1,0.13744910311433917,1,4,0.3333333333333333,2,2,1.0,1,0.6785714285714286,1,1,0.6666666666666667,4,0.0,1,1,1
4,0.08823529411764706,5,3,0.05397821063057115,1,4,0.6666666666666667,4,2,1.0,4,0.23214285714285715,3,3,0.3333333333333333,4,1.0,1,2,1
2,0.16176470588235292,3,8,0.030373060415978873,1,4,1.0,4,2,0.6666666666666667,2,0.32142857142857145,3,3,0.0,3,1.0,1,1,0
4,0.47058823529411764,5,5,0.33311323869263787,4,4,1.0,4,2,1.0,4,0.30357142857142855,3,3,0.3333333333333333,3,0.0,1,1,1
4,0.2941176470588235,3,8,0.07059535600308132,1,1,1.0,2,2,0.6666666666666667,2,0.33928571428571425,2,3,0.0,3,0.0,2,1,1
1,0.14705882352941174,3,3,0.48024650599757895,1,4,0.0,1,2,1.0,3,0.46428571428571425,3,3,0.0,1,0.0,2,2,0
4,0.2941176470588235,3,8,0.041212721470232194,4,4,1.0,4,2,0.3333333333333333,2,0.10714285714285715,3,3,0.3333333333333333,3,0.0,1,1,1
4,0.20588235294117646,3,3,0.13271706833938596,4,5,1.0,4,2,0.6666666666666667,3,0.23214285714285715,3,3,0.0,3,0.0,1,2,1
4,0.1176470588235294,5,7,0.06338725652030373,3,5,0.6666666666666667,2,2,1.0,2,0.32142857142857145,3,2,0.0,3,0.0,2,1,1
2,0.6470588235294117,2,3,0.6558270056124132,4,2,1.0,4,1,1.0,1,0.30357142857142855,3,1,0.0,1,0.0,2,1,1
2,0.6470588235294117,3,8,0.1546164850885881,1,5,1.0,4,2,1.0,4,0.16071428571428575,3,3,0.3333333333333333,3,0.0,1,1,0
1,0.38235294117647056,3,4,0.6464179597226807,1,1,0.0,1,2,0.0,1,0.26785714285714285,3,3,0.0,4,0.0,2,1,0
4,0.07352941176470588,3,8,0.13464289644547156,1,3,0.0,4,2,0.3333333333333333,4,0.23214285714285715,3,3,0.0,3,1.0,1,1,1
4,0.20588235294117646,5,8,0.11852096401452623,1,3,0.3333333333333333,2,2,0.3333333333333333,2,0.125,3,3,0.3333333333333333,3,0.0,1,1,1
1,0.1176470588235294,3,7,0.055683944095961266,4,4,0.3333333333333333,1,2,1.0,3,0.5357142857142858,3,3,0.0,4,0.0,2,1,1
4,0.029411764705882346,3,7,0.23995818201826785,1,1,0.0,2,2,1.0,3,0.23214285714285715,3,3,0.0,3,0.0,1,1,0
4,0.2941176470588235,3,8,0.09084406294706723,2,3,1.0,4,2,1.0,2,0.17857142857142855,3,2,0.0,1,0.0,2,1,1
4,0.16176470588235292,5,9,0.17156377242214152,5,4,0.6666666666666667,4,2,1.0,1,0.07142857142857145,3,2,0.3333333333333333,3,0.0,2,1,1
4,0.1176470588235294,3,7,0.07285132607021019,1,3,1.0,4,2,0.3333333333333333,4,0.5535714285714286,3,3,0.0,3,0.0,1,1,1
3,0.20588235294117646,2,8,0.06575327390778034,4,5,1.0,4,2,1.0,2,0.5357142857142858,1,3,0.0,4,0.0,1,1,1
4,0.16176470588235292,5,7,0.06988004842082095,4,4,1.0,4,2,1.0,3,0.7857142857142858,3,3,0.0,3,0.0,1,1,1
2,0.2941176470588235,5,3,0.19962583911081766,2,1,1.0,1,2,0.3333333333333333,2,0.32142857142857145,3,3,0.0,3,0.0,2,1,1
1,0.6323529411764706,3,3,0.5762077693408165,1,1,0.0,2,2,0.0,4,0.28571428571428575,3,3,0.0,4,0.0,2,1,1
1,0.6470588235294117,3,9,0.24969736986904373,1,5,1.0,4,2,0.6666666666666667,3,0.125,3,3,0.0,3,1.0,1,1,1
2,0.6470588235294117,4,2,0.4034334763948498,2,2,0.3333333333333333,4,2,1.0,1,0.21428571428571425,3,1,0.0,1,0.0,2,1,1
2,0.1176470588235294,3,8,0.04632992186640256,1,3,1.0,2,3,1.0,4,0.5357142857142858,3,3,0.3333333333333333,3,0.0,2,1,1
1,0.2941176470588235,4,8,0.04258831297457907,1,1,1.0,3,2,1.0,4,0.5178571428571428,2,3,0.0,3,0.0,1,1,0
4,0.1176470588235294,3,5,0.045449543303620554,1,3,0.3333333333333333,3,2,0.3333333333333333,4,0.125,3,3,0.0,3,0.0,2,2,1
2,0.47058823529411764,3,9,0.5033564432706064,1,1,0.0,3,2,1.0,2,0.16071428571428575,3,2,0.0,1,0.0,2,1,0
1,0.2941176470588235,5,9,0.33944095961263343,1,4,0.3333333333333333,2,2,1.0,1,0.44642857142857145,3,1,0.3333333333333333,1,1.0,2,1,1
3,0.5588235294117647,5,9,0.2501375591504347,1,4,1.0,4,2,1.0,1,0.6607142857142858,3,1,0.0,3,0.0,1,1,1
4,0.6470588235294117,5,5,0.40601958842302194,4,4,1.0,1,2,0.3333333333333333,2,0.48214285714285715,1,3,0.3333333333333333,1,1.0,1,1,1
2,0.6470588235294117,3,7,0.5342797402883239,1,1,0.0,2,2,0.3333333333333333,2,0.125,3,3,0.0,3,0.0,2,1,0
4,0.1176470588235294,3,9,0.24347969626939586,4,1,0.0,2,2,1.0,2,0.01785714285714285,3,2,0.0,3,0.0,1,1,1
4,0.08823529411764706,3,3,0.05705953560030813,4,4,1.0,4,1,0.3333333333333333,3,0.46428571428571425,3,3,0.0,4,0.0,1,2,1
4,0.20588235294117646,3,7,0.12462859029382635,1,3,0.6666666666666667,4,2,1.0,4,0.42857142857142855,3,3,0.0,3,0.0,2,1,1
2,0.25,5,7,0.13728403213381754,5,5,0.6666666666666667,4,2,0.3333333333333333,2,0.23214285714285715,3,3,0.3333333333333333,3,0.0,2,1,1
4,0.029411764705882346,3,3,0.02321998459337515,1,2,0.0,2,2,1.0,4,0.625,3,3,0.0,2,0.0,2,1,1
2,0.47058823529411764,1,8,0.19555408825795093,1,3,1.0,2,2,0.0,2,0.41071428571428575,3,3,0.0,3,0.0,2,1,0
3,0.2941176470588235,5,3,0.06019588423021899,4,5,1.0,4,2,0.3333333333333333,4,0.32142857142857145,1,3,0.3333333333333333,4,1.0,1,1,0
1,0.08823529411764706,5,3,0.04335864421701331,1,5,1.0,4,1,0.6666666666666667,3,0.5357142857142858,3,3,0.3333333333333333,3,0.0,2,1,1
4,0.6470588235294117,5,3,0.543468691537361,3,3,0.3333333333333333,4,2,0.3333333333333333,1,0.44642857142857145,1,1,0.0,3,0.0,1,1,0
4,0.029411764705882346,3,7,0.07114559260482008,5,3,1.0,1,2,0.3333333333333333,4,0.25000000000000006,3,3,0.0,3,0.0,1,1,1
4,0.38235294117647056,3,9,0.25096291405304283,4,5,0.3333333333333333,2,2,1.0,3,0.0892857142857143,2,2,0.0,4,0.0,1,1,1
1,0.1176470588235294,3,8,0.026246285902938263,2,1,1.0,3,2,0.6666666666666667,1,0.25000000000000006,3,3,0.0,4,0.0,2,1,0
2,0.058823529411764705,3,7,0.05430835259161439,1,3,0.6666666666666667,2,2,1.0,4,0.0892857142857143,3,3,0.0,3,0.0,1,1,0
2,0.07352941176470588,3,3,0.001430615164520744,1,3,1.0,3,2,1.0,4,0.0535714285714286,3,2,0.0,4,0.0,1,1,1
2,0.6470588235294117,3,2,0.28232640035215145,4,2,0.6666666666666667,4,2,1.0,1,0.37499999999999994,1,1,0.0,2,0.0,2,1,1
4,0.2941176470588235,3,7,0.28947947617475517,2,3,1.0,4,2,0.0,2,0.10714285714285715,2,3,0.0,3,0.0,1,1,1
3,0.2941176470588235,3,7,0.19252778694838782,1,1,0.3333333333333333,2,2,1.0,2,0.125,3,3,0.0,3,0.0,1,1,1
2,0.1176470588235294,3,3,0.023935292175635527,1,5,0.3333333333333333,3,2,0.6666666666666667,2,0.10714285714285715,1,3,0.0,4,0.0,1,1,0
3,0.0,3,3,0.06844943325630021,4,1,0.0,4,2,0.3333333333333333,4,0.17857142857142855,3,3,0.0,4,1.0,1,2,1
1,0.47058823529411764,2,7,0.13733905579399142,1,4,1.0,4,2,1.0,2,0.21428571428571425,1,3,0.0,3,0.0,1,1,0
1,0.1176470588235294,3,7,0.025200836359634642,1,3,0.3333333333333333,4,3,0.6666666666666667,3,0.33928571428571425,3,3,0.0,4,1.0,1,1,1
2,0.2941176470588235,3,7,0.22565203037306042,4,3,0.0,2,2,1.0,3,0.5178571428571428,3,3,0.0,4,0.0,2,1,1
4,0.1176470588235294,5,1,0.024815670738417523,1,3,1.0,4,2,0.3333333333333333,2,0.23214285714285715,3,3,0.3333333333333333,3,0.0,1,1,1
1,0.16176470588235292,4,7,0.1866952789699571,1,4,0.0,2,2,1.0,3,0.14285714285714285,3,3,0.3333333333333333,4,0.0,1,1,1
2,0.38235294117647056,5,3,0.2200396170353252,1,2,1.0,3,2,0.3333333333333333,2,0.16071428571428575,3,3,0.3333333333333333,1,0.0,1,1,0
1,0.2941176470588235,3,8,0.0928799383735006,1,1,1.0,1,2,0.6666666666666667,3,0.23214285714285715,3,3,0.0,3,0.0,1,1,0
1,0.2941176470588235,3,9,0.1463629360625069,1,5,0.3333333333333333,4,2,0.0,1,0.26785714285714285,3,1,0.0,1,0.0,2,1,1
1,0.20588235294117646,3,7,0.13255199735886433,5,3,1.0,4,2,0.3333333333333333,2,0.16071428571428575,3,3,0.0,3,0.0,1,1,1
4,0.20588235294117646,5,3,0.042808407615274574,1,3,1.0,2,2,0.6666666666666667,4,0.30357142857142855,3,3,0.3333333333333333,3,0.0,1,1,1
1,0.058823529411764705,5,3,0.17321448222735777,1,5,0.0,4,2,1.0,4,0.35714285714285715,3,3,0.3333333333333333,4,0.0,1,2,1
4,0.1176470588235294,5,7,0.30543633762517886,4,4,0.3333333333333333,4,2,1.0,3,0.5357142857142858,3,2,0.0,3,0.0,2,1,1
4,0.2941176470588235,3,3,0.07015516672169032,5,5,1.0,2,2,0.6666666666666667,2,0.26785714285714285,3,3,0.0,3,1.0,2,1,1
3,0.47058823529411764,3,8,0.23236491691427316,1,4,1.0,4,2,0.3333333333333333,2,0.21428571428571425,3,3,0.0,3,0.0,1,1,1
2,0.029411764705882346,3,8,0.04500935402222955,1,4,1.0,4,2,1.0,2,0.16071428571428575,3,3,0.0,3,1.0,1,1,1
1,0.2941176470588235,5,9,0.3502255970067129,1,2,0.3333333333333333,4,2,1.0,1,1.0,3,1,0.3333333333333333,1,0.0,2,1,1
4,0.20588235294117646,5,1,0.08880818752063387,2,3,1.0,2,2,0.3333333333333333,4,0.19642857142857145,3,3,0.3333333333333333,3,0.0,1,1,0
2,0.8235294117647058,3,3,0.3938593595245956,2,1,1.0,2,2,0.3333333333333333,3,0.0892857142857143,3,3,0.0,1,0.0,1,1,0
4,0.6470588235294117,5,9,0.6239683063717398,2,3,0.3333333333333333,2,2,1.0,2,0.0892857142857143,1,2,0.3333333333333333,4,0.0,1,1,0
1,0.2941176470588235,1,7,0.21239132827115662,1,4,0.6666666666666667,4,2,1.0,1,0.07142857142857145,1,2,0.3333333333333333,3,1.0,1,1,0
1,0.029411764705882346,5,7,0.17244415098492352,1,3,0.0,1,2,1.0,4,0.44642857142857145,3,2,0.0,1,0.0,2,1,0
2,0.13235294117647056,3,8,0.10184879498184218,1,1,0.3333333333333333,2,3,1.0,3,0.07142857142857145,3,3,0.0,4,0.0,1,1,1
1,0.16176470588235292,3,6,0.05639925167822163,4,3,1.0,2,2,0.3333333333333333,2,0.0892857142857143,3,2,0.0,3,0.0,1,1,0
1,0.2941176470588235,3,7,0.21563772422141522,1,3,1.0,4,2,1.0,3,0.16071428571428575,3,3,0.0,3,0.0,1,1,1
2,0.08823529411764706,3,7,0.06993507208099482,1,3,1.0,1,2,0.3333333333333333,2,0.21428571428571425,3,3,0.0,4,0.0,1,1,1
2,0.2941176470588235,5,1,0.3022449653350941,1,1,0.3333333333333333,2,2,1.0,1,0.0892857142857143,3,1,0.3333333333333333,3,0.0,2,1,1
1,0.25,3,7,0.1842742379223066,1,5,0.0,2,2,1.0,2,0.125,3,2,0.0,4,0.0,1,1,1
2,0.20588235294117646,3,8,0.16303510509519095,3,1,0.0,3,2,0.6666666666666667,4,0.10714285714285715,3,2,0.0,3,0.0,1,1,1
2,0.20588235294117646,3,5,0.2304941124683614,1,4,0.0,4,1,0.0,4,0.25000000000000006,1,3,0.0,1,0.0,2,1,1
3,0.08823529411764706,3,3,0.20353251898316277,1,1,0.0,4,3,0.0,3,0.32142857142857145,3,3,0.0,4,1.0,1,1,1
4,0.16176470588235292,5,8,0.06652360515021459,1,3,1.0,2,2,0.3333333333333333,2,0.42857142857142855,3,3,0.0,4,0.0,1,1,1
2,0.13235294117647056,5,8,0.034774953229888855,1,1,1.0,4,3,1.0,4,0.07142857142857145,3,3,0.3333333333333333,3,0.0,1,1,1
2,0.2941176470588235,3,8,0.1930229998899527,3,2,0.0,2,2,1.0,1,0.07142857142857145,3,2,0.0,2,0.0,1,1,1
4,0.029411764705882346,4,5,0.08215032463959503,2,3,0.0,4,2,0.3333333333333333,4,0.26785714285714285,3,3,0.3333333333333333,4,0.0,1,1,1
2,0.07352941176470588,5,1,0.048750962914053037,5,4,1.0,4,2,0.6666666666666667,1,0.23214285714285715,3,1,0.3333333333333333,3,1.0,1,1,0
4,0.07352941176470588,3,6,0.05425332893144051,1,1,0.0,2,2,1.0,4,0.07142857142857145,3,2,0.0,3,0.0,2,1,1
2,0.07352941176470588,3,7,0.039011775063277215,1,3,0.0,2,2,0.3333333333333333,2,0.17857142857142855,3,3,0.0,3,0.0,1,2,0
4,0.20588235294117646,5,9,0.16391548365797293,4,2,0.3333333333333333,4,2,1.0,1,0.33928571428571425,3,3,0.0,1,0.0,2,1,1
1,0.1176470588235294,1,8,0.327335754374381,1,3,1.0,4,2,0.3333333333333333,3,0.16071428571428575,3,2,0.3333333333333333,3,0.0,2,1,0
4,0.08823529411764706,3,1,0.026246285902938263,3,4,1.0,4,2,1.0,1,0.48214285714285715,3,1,0.0,3,0.0,2,1,1
2,0.2941176470588235,3,3,0.05480356553317926,1,1,1.0,4,2,0.3333333333333333,4,0.07142857142857145,2,3,0.0,4,0.0,1,1,0
4,0.1176470588235294,5,8,0.11450423682183337,4,4,0.0,4,1,1.0,4,0.5357142857142858,3,3,0.0,3,0.0,2,1,1
4,0.47058823529411764,4,8,0.2318146803125344,1,3,1.0,4,2,0.3333333333333333,2,0.125,3,3,0.3333333333333333,1,0.0,2,1,0
4,0.1176470588235294,3,8,0.028942445251458126,1,3,1.0,3,2,0.3333333333333333,4,0.16071428571428575,3,3,0.0,3,0.0,1,1,1
1,0.38235294117647056,3,7,0.11863101133487398,1,5,1.0,2,2,1.0,4,0.07142857142857145,3,2,0.0,3,0.0,1,1,0
2,0.20588235294117646,3,1,0.05441839991196214,4,3,1.0,4,2,1.0,1,0.75,3,1,0.0,3,0.0,1,1,1
3,0.1176470588235294,3,8,0.17326950588753165,4,4,0.3333333333333333,4,2,0.6666666666666667,2,0.32142857142857145,3,3,0.0,1,0.0,1,1,1
