age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,income
0.4383561643835617,4,3,3,8,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.41095890410958896,4,5,3,7,3,5,1,0.0,0.0,0.5,5,1
0.1506849315068493,4,3,3,3,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.0410958904109589,4,2,1,8,4,5,1,0.0,0.0,0.2959183673469387,5,0
0.7808219178082192,3,1,4,5,6,5,2,0.0,0.0,0.5612244897959183,1,0
0.0273972602739726,4,2,1,4,1,5,2,0.0,0.0,0.2346938775510204,5,0
0.1506849315068493,4,2,4,4,6,5,2,0.025800258002580026,0.0,0.39795918367346933,5,0
0.1917808219178082,4,2,3,3,3,3,1,0.0,0.0,0.39795918367346933,5,0
0.6027397260273972,3,2,3,5,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.1780821917808219,4,3,4,4,6,5,2,0.0,0.0,0.5306122448979591,5,0
0.0410958904109589,3,2,1,5,1,5,2,0.0,0.0,0.39795918367346933,8,0
0.2465753424657534,4,1,4,4,6,5,2,0.0,0.0,0.39795918367346933,6,1
0.0821917808219178,4,4,1,1,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.1095890410958904,4,4,4,8,5,5,1,0.0,0.0,0.2959183673469387,5,1
0.0273972602739726,4,2,1,1,1,5,2,0.0,0.0,0.2959183673469387,5,0
0.1780821917808219,4,5,1,7,4,5,2,0.0,0.0,0.44897959183673464,5,1
0.1232876712328767,4,2,1,4,1,5,2,0.0,0.0,0.346938775510204,5,0
0.2328767123287671,7,2,4,4,6,5,2,0.0,0.0,0.44897959183673464,5,0
0.4383561643835617,4,4,3,8,3,3,1,0.0,0.0,0.39795918367346933,5,0
0.2465753424657534,4,2,4,4,6,5,2,0.0,0.4687786960514233,0.39795918367346933,5,0
0.2876712328767123,4,2,1,6,1,5,1,0.0,0.0,0.39795918367346933,5,0
0.2602739726027397,4,2,4,4,6,3,2,0.0,0.0,0.19387755102040813,5,0
0.2191780821917808,4,2,4,7,6,2,2,0.0,0.0,0.47959183673469385,5,1
0.5068493150684932,4,2,1,1,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.0273972602739726,7,2,1,4,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.0136986301369863,2,1,1,5,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.1506849315068493,6,2,1,4,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.35616438356164376,6,2,4,6,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.4383561643835617,7,1,4,1,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.1095890410958904,4,4,1,7,1,5,2,0.0,0.0,0.7040816326530611,5,0
0.32876712328767127,9,4,4,6,6,5,2,0.0,0.0,0.6020408163265305,5,1
0.1780821917808219,4,2,4,4,6,3,2,0.0,0.0,0.346938775510204,5,0
1.0,7,5,4,8,6,5,2,0.20051200512005118,0.0,0.6020408163265305,5,1
0.1095890410958904,4,2,1,5,2,5,2,0.0,0.0,0.39795918367346933,5,0
0.136986301369863,4,3,4,6,6,5,2,0.0,0.0,0.346938775510204,5,0
0.5205479452054793,4,2,4,5,6,3,2,0.0,0.0,0.39795918367346933,6,1
0.1917808219178082,8,4,1,8,4,3,1,0.0,0.0,0.39795918367346933,5,0
0.35616438356164376,4,3,4,4,6,5,2,0.0,0.0,0.9999999999999999,5,0
0.6301369863013697,4,5,3,7,4,5,1,0.0,0.0,0.39795918367346933,5,1
0.5753424657534245,4,2,4,6,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.3424657534246575,4,4,4,8,5,3,1,0.0,0.0,0.5,5,1
0.1232876712328767,4,4,1,3,4,5,1,0.0,0.0,0.19387755102040813,5,0
0.1232876712328767,4,2,4,6,6,5,2,0.0,0.0,0.44897959183673464,5,0
0.0410958904109589,3,2,1,5,1,5,1,0.0,0.0,0.2959183673469387,5,0
0.0273972602739726,3,2,1,5,4,3,1,0.0,0.0,0.39795918367346933,5,0
0.6027397260273972,4,1,3,4,4,5,2,0.0,0.0,0.39795918367346933,1,1
0.0821917808219178,5,2,4,8,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.0958904109589041,4,2,4,3,5,5,1,0.0,0.0,0.39795918367346933,5,0
0.2465753424657534,4,4,3,5,3,5,2,0.07430074300743007,0.0,0.39795918367346933,8,1
0.3424657534246575,6,2,4,6,6,5,2,0.0,0.0,0.11224489795918367,5,0
0.1917808219178082,4,1,3,1,3,5,1,0.0,0.0,0.2040816326530612,5,0
0.1917808219178082,4,2,4,4,5,5,1,0.0,0.0,0.5510204081632653,5,0
0.6301369863013697,4,4,2,3,4,5,1,0.0,0.0,0.24489795918367346,5,0
0.1643835616438356,5,3,1,5,4,5,1,0.0,0.36501377410468316,0.6428571428571428,5,0
0.35616438356164376,5,4,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.0684931506849315,4,4,1,3,4,4,1,0.0,0.0,0.09183673469387754,4,0
0.0,4,1,1,1,1,5,2,0.0,0.0,0.24489795918367346,5,0
0.0821917808219178,6,4,1,3,1,5,2,0.0,0.5121671258034894,0.39795918367346933,5,1
0.2465753424657534,4,1,3,4,4,5,2,0.0,0.0,0.44897959183673464,5,0
0.2054794520547945,4,2,3,1,3,1,1,0.0,0.0,0.2755102040816326,5,0
0.4520547945205479,9,4,4,8,6,5,2,0.15024150241502415,0.0,0.6020408163265305,5,1
0.1095890410958904,4,2,1,4,2,5,2,0.0,0.0,0.39795918367346933,6,0
0.1232876712328767,7,5,3,7,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.2054794520547945,4,4,4,8,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.1643835616438356,4,3,4,4,6,5,2,0.0,0.0,0.5,5,0
0.547945205479452,4,2,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,1
1.0,4,5,1,8,4,3,2,0.0,0.0,0.5,5,1
0.2465753424657534,4,3,3,7,3,5,1,0.0,0.0,0.39795918367346933,5,1
0.1917808219178082,6,2,4,6,6,3,2,0.0,0.0,0.6020408163265305,5,1
0.5890410958904109,4,2,3,6,4,5,1,0.0,0.0,0.32653061224489793,5,0
0.0547945205479452,4,3,4,3,2,5,1,0.0,0.3624885215794307,0.39795918367346933,5,0
0.7397260273972601,7,5,2,7,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.0684931506849315,4,3,1,1,1,5,2,0.0,0.0,0.2959183673469387,5,0
0.4520547945205479,7,2,3,3,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.27397260273972607,4,2,4,6,6,5,2,0.0,0.0,0.44897959183673464,5,1
0.0821917808219178,4,2,1,3,1,4,1,0.0,0.0,0.39795918367346933,4,0
0.7808219178082192,4,2,4,1,6,5,2,0.0,0.0,0.2959183673469387,5,0
0.6849315068493149,4,2,4,6,6,5,2,0.0,0.4233241505968779,0.7040816326530611,5,0
0.5753424657534245,4,2,4,4,6,5,2,0.0,0.0,0.42857142857142855,5,1
0.1506849315068493,4,2,4,4,6,5,2,0.0,0.39944903581267216,0.39795918367346933,5,0
0.3835616438356165,4,2,4,4,6,2,2,0.0,0.0,0.39795918367346933,5,0
0.6301369863013697,6,2,4,4,6,5,2,0.0,0.0,0.19387755102040813,5,0
0.30136986301369856,4,4,1,7,4,5,1,0.0,0.0,0.6326530612244897,5,0
0.2191780821917808,5,2,3,1,3,3,1,0.0,0.0,0.39795918367346933,5,0
0.2054794520547945,4,4,1,1,4,4,2,0.0,0.0,0.39795918367346933,3,0
0.2328767123287671,4,4,4,8,6,5,2,0.0,0.45385674931129477,0.44897959183673464,5,1
0.30136986301369856,4,2,1,4,2,5,2,0.0,0.0,0.39795918367346933,5,0
0.1643835616438356,5,5,4,3,6,5,2,0.0,0.0,0.3571428571428571,5,0
0.4931506849315069,4,4,3,6,4,5,1,0.13550135501355012,0.0,0.42857142857142855,5,1
0.3972602739726027,4,3,4,4,6,5,2,0.0,0.0,0.4183673469387755,5,0
0.46575342465753417,4,2,4,1,5,5,1,0.0,0.0,0.39795918367346933,5,1
0.3698630136986301,4,6,3,7,4,5,1,0.023540235402354025,0.0,0.9999999999999999,5,0
0.5342465753424657,5,2,3,3,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.136986301369863,4,4,1,3,1,3,1,0.0,0.0,0.39795918367346933,5,0
0.4794520547945205,4,1,3,4,4,4,1,0.0,0.0,0.2959183673469387,7,0
0.30136986301369856,4,4,1,7,4,5,2,0.0,0.0,0.39795918367346933,5,1
0.3835616438356165,8,2,4,8,6,5,2,0.07688076880768807,0.0,0.39795918367346933,5,1
0.2191780821917808,4,2,3,3,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.2465753424657534,3,2,1,5,4,5,1,0.0,0.0,0.030612244897959183,5,0
0.3972602739726027,4,1,4,4,5,5,1,0.0,0.0,0.44897959183673464,8,0
0.2465753424657534,4,1,4,4,5,5,1,0.0,0.0,0.5,5,0
0.2191780821917808,4,2,4,8,6,3,2,0.0,0.0,0.5,5,0
0.4246575342465753,4,4,4,6,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.2054794520547945,4,2,3,4,1,5,2,0.0,0.0,0.5,5,0
0.0410958904109589,4,2,1,1,1,5,1,0.0,0.0,0.31632653061224486,5,0
0.2465753424657534,4,2,1,4,1,4,2,0.0,0.0,0.6020408163265305,5,0
0.0273972602739726,4,2,1,4,1,5,1,0.0,0.0,0.24489795918367346,5,0
0.0547945205479452,4,2,1,6,1,5,1,0.0,0.0,0.39795918367346933,6,0
0.1506849315068493,4,4,1,3,1,5,1,0.0,0.0,0.1530612244897959,2,0
0.2054794520547945,4,3,4,3,5,5,1,0.0,0.0,0.44897959183673464,5,0
0.3698630136986301,4,4,4,4,6,5,2,0.0,0.0,0.11224489795918367,5,0
0.5205479452054793,4,2,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.2328767123287671,4,2,4,3,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.2191780821917808,4,5,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.2602739726027397,4,4,1,8,1,5,2,0.0,0.0,0.5510204081632653,5,0
0.1506849315068493,4,4,1,6,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.30136986301369856,4,4,4,6,6,5,2,0.07298072980729807,0.0,0.5510204081632653,5,1
0.4931506849315069,4,1,3,4,4,5,1,0.0,0.0,0.39795918367346933,2,0
0.41095890410958896,4,2,3,8,4,2,1,0.033250332503325035,0.0,0.44897959183673464,5,0
0.4383561643835617,9,3,3,8,4,5,2,0.0,0.0,0.6020408163265305,5,0
0.0684931506849315,4,2,1,4,1,2,2,0.0,0.0,0.39795918367346933,5,0
0.1917808219178082,4,2,1,3,2,5,2,0.0,0.0,0.39795918367346933,5,0
0.3698630136986301,9,2,3,1,3,5,2,0.0,0.0,0.8061224489795917,5,0
0.0273972602739726,4,2,1,7,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.27397260273972607,6,2,3,4,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.5890410958904109,3,2,2,5,4,5,2,0.0,0.0,0.346938775510204,3,0
0.3698630136986301,4,6,4,7,6,5,2,1.0,0.0,0.6530612244897959,5,1
0.5068493150684932,7,2,4,1,5,5,1,0.0,0.0,0.346938775510204,5,0
0.0821917808219178,4,2,4,4,6,5,2,0.0,0.0,0.37755102040816324,5,0
0.0547945205479452,4,2,1,1,1,5,1,0.0,0.0,0.09183673469387754,5,0
0.0273972602739726,5,2,1,7,1,5,2,0.0,0.0,0.24489795918367346,5,0
0.46575342465753417,4,4,4,4,6,5,2,0.0,0.0,0.19387755102040813,5,1
0.32876712328767127,4,4,4,8,6,5,2,0.07688076880768807,0.0,0.5,5,1
0.6027397260273972,4,2,4,5,6,5,2,0.15024150241502415,0.0,0.173469387755102,5,1
0.0273972602739726,6,1,3,3,3,2,1,0.0,0.0,0.39795918367346933,5,0
0.0684931506849315,4,4,1,6,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.0684931506849315,4,2,1,1,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.4383561643835617,4,1,4,7,6,5,2,0.0,0.0,0.31632653061224486,5,0
0.2465753424657534,4,1,3,4,4,5,2,0.0,0.0,0.5,5,0
0.2876712328767123,4,2,4,6,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.1643835616438356,4,2,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.5342465753424657,4,3,4,4,6,5,2,0.0,0.0,0.44897959183673464,5,1
0.32876712328767127,4,2,3,8,4,5,1,0.0,0.0,0.8061224489795917,5,0
0.6164383561643836,9,5,4,6,6,5,2,0.0,0.0,0.44897959183673464,5,1
0.136986301369863,4,2,1,5,1,5,2,0.0,0.0,0.39795918367346933,6,0
0.5205479452054793,3,2,3,5,4,5,1,0.0,0.0,0.39795918367346933,9,0
0.1095890410958904,4,2,1,6,4,5,2,0.04416044160441605,0.0,0.4183673469387755,5,0
0.2191780821917808,4,4,4,7,6,5,2,0.15024150241502415,0.0,0.7551020408163265,5,1
0.4931506849315069,8,5,4,3,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.35616438356164376,4,4,3,1,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.5342465753424657,4,2,3,4,3,5,2,0.0,0.0,0.346938775510204,5,0
0.1095890410958904,4,4,4,6,6,5,2,0.0,0.0,0.5,5,0
0.5890410958904109,4,5,3,7,2,3,2,0.0,0.0,0.39795918367346933,5,0
0.1506849315068493,4,2,1,3,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.0547945205479452,4,2,1,4,3,5,2,0.0,0.0,0.39795918367346933,1,0
0.3150684931506849,4,4,1,3,3,3,1,0.02977029770297703,0.0,0.39795918367346933,5,0
0.1643835616438356,4,2,4,4,6,3,2,0.0,0.0,0.39795918367346933,5,0
0.0410958904109589,4,2,1,4,1,5,1,0.0,0.0,0.24489795918367346,5,0
0.1095890410958904,4,2,4,4,6,5,2,0.0,0.0,0.8061224489795917,5,1
0.0136986301369863,4,1,1,6,1,5,1,0.0,0.0,0.09183673469387754,5,0
0.2054794520547945,5,3,4,1,6,5,2,0.0,0.0,0.346938775510204,5,0
0.136986301369863,4,1,1,1,1,1,2,0.0,0.0,0.346938775510204,1,0
0.4246575342465753,4,2,2,4,4,5,1,0.0,0.0,0.1530612244897959,5,0
0.0410958904109589,4,2,1,6,1,5,1,0.0,0.0,0.24489795918367346,5,0
0.5205479452054793,4,2,3,6,4,5,1,0.0,0.0,0.39795918367346933,9,0
0.2191780821917808,7,4,1,7,4,5,1,0.0,0.0,0.5,5,1
0.0547945205479452,5,2,1,3,1,5,1,0.0,0.0,0.11224489795918367,5,0
0.35616438356164376,6,2,4,4,6,5,2,0.0,0.0,0.2959183673469387,5,0
0.30136986301369856,7,4,4,7,6,5,2,0.0,0.0,0.346938775510204,5,1
0.0273972602739726,4,2,1,6,4,4,1,0.0,0.0,0.39795918367346933,5,0
0.1095890410958904,4,2,1,1,4,3,1,0.0,0.0,0.39795918367346933,5,0
0.3698630136986301,4,2,4,4,6,5,2,0.0,0.0,0.7244897959183673,5,1
0.136986301369863,4,3,1,4,3,5,2,0.0,0.0,0.39795918367346933,5,0
0.30136986301369856,4,2,4,3,5,5,1,0.0,0.0,0.39795918367346933,5,1
0.7123287671232876,4,1,1,4,2,5,2,0.0,0.0,0.39795918367346933,5,0
0.2328767123287671,4,4,1,8,4,4,1,0.0,0.0,0.39795918367346933,4,0
0.27397260273972607,4,1,3,1,3,5,1,0.0,0.0,0.39795918367346933,5,0
0.35616438356164376,7,4,3,7,1,5,1,0.0,0.0,0.38775510204081626,5,0
0.6164383561643836,3,2,4,5,6,5,2,0.0,0.0,0.47959183673469385,5,0
0.2328767123287671,5,5,4,7,5,3,1,0.0,0.0,0.39795918367346933,5,1
0.1917808219178082,6,2,4,4,6,5,2,0.0,0.0,0.47959183673469385,5,0
0.3424657534246575,5,7,3,7,4,5,1,0.08614086140861409,0.0,0.6020408163265305,5,1
0.1232876712328767,4,2,3,6,3,5,1,0.0,0.0,0.2959183673469387,5,0
0.30136986301369856,4,2,3,1,3,5,1,0.0,0.0,0.7551020408163265,5,0
0.1095890410958904,4,4,1,1,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.5068493150684932,7,2,4,4,6,3,2,0.0,0.0,0.2959183673469387,5,0
0.3698630136986301,5,5,4,7,6,5,2,0.0,0.0,0.6020408163265305,5,1
0.2328767123287671,5,5,4,7,6,5,2,0.07688076880768807,0.0,0.37755102040816324,5,1
0.0547945205479452,9,2,1,8,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.4520547945205479,4,1,4,4,6,5,2,0.0,0.0,0.5510204081632653,6,0
0.2191780821917808,4,2,1,4,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.3150684931506849,9,3,4,8,5,5,1,0.0,0.0,0.39795918367346933,5,1
0.3698630136986301,4,5,4,8,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.2191780821917808,7,3,3,5,4,5,2,0.0,0.0,0.5612244897959183,5,0
0.0547945205479452,7,2,1,3,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.2465753424657534,6,4,1,1,4,3,1,0.0,0.0,0.6020408163265305,5,0
0.35616438356164376,4,2,4,6,6,5,2,0.07298072980729807,0.0,0.39795918367346933,5,1
0.547945205479452,3,1,3,5,4,5,2,0.0,0.0,0.2959183673469387,5,0
0.46575342465753417,7,5,4,7,6,5,2,0.0,0.0,0.44897959183673464,5,0
0.46575342465753417,7,2,3,5,4,3,2,0.0,0.0,0.39795918367346933,5,0
0.2465753424657534,4,2,4,6,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.0136986301369863,4,1,1,6,1,5,2,0.0,0.0,0.19387755102040813,5,0
0.5616438356164384,4,1,4,4,6,5,2,0.0,0.0,0.5,5,0
0.547945205479452,9,2,4,8,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.27397260273972607,4,2,3,1,3,5,1,0.0,0.0,0.39795918367346933,5,0
0.2876712328767123,4,2,4,6,6,5,2,0.0,0.0,0.43877551020408156,5,0
0.3835616438356165,4,2,3,3,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.136986301369863,4,2,4,7,6,4,2,0.0,0.0,0.39795918367346933,4,1
0.6438356164383561,3,1,2,5,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.2876712328767123,7,2,4,5,6,5,2,0.0,0.0,0.7244897959183673,5,0
0.1780821917808219,4,2,3,4,4,5,2,0.0,0.0,0.2959183673469387,5,0
0.0136986301369863,3,1,1,5,2,5,1,0.0,0.0,0.2959183673469387,5,0
0.5890410958904109,4,2,4,6,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.1780821917808219,4,2,3,4,4,5,2,0.0,0.0,0.43877551020408156,5,0
0.41095890410958896,4,2,4,4,6,3,2,0.07688076880768807,0.0,0.39795918367346933,5,1
0.30136986301369856,4,4,1,8,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.3424657534246575,4,2,4,4,6,5,2,0.07298072980729807,0.0,0.44897959183673464,5,1
0.136986301369863,4,2,3,3,2,5,1,0.0,0.0,0.39795918367346933,5,0
0.3698630136986301,4,2,3,6,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.2191780821917808,4,4,4,4,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.5068493150684932,4,4,1,8,4,5,2,0.0,0.0,0.5,5,1
0.5616438356164384,6,2,4,4,6,5,2,0.0,0.0,0.346938775510204,5,0
0.3835616438356165,4,4,1,4,4,5,2,0.0,0.0,0.2959183673469387,5,0
0.5753424657534245,4,2,4,4,6,5,2,0.0,0.0,0.5,5,0
0.1643835616438356,4,3,1,1,4,5,1,0.0,0.0,0.5,5,0
0.136986301369863,4,2,1,4,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.3698630136986301,4,5,4,5,6,5,2,0.0,0.0,0.19387755102040813,5,1
0.2191780821917808,4,2,4,8,6,5,2,0.0,0.0,0.7040816326530611,5,1
0.136986301369863,4,2,1,4,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.2191780821917808,4,4,4,8,6,5,2,0.0,0.0,0.5510204081632653,5,1
0.5205479452054793,4,3,3,3,3,3,1,0.0,0.0,0.39795918367346933,5,0
0.2054794520547945,6,3,4,7,6,1,2,0.0,0.0,0.6020408163265305,5,0
0.1917808219178082,4,3,4,4,6,5,2,0.0,0.0,0.44897959183673464,5,0
0.547945205479452,9,6,4,7,6,5,2,1.0,0.0,0.6020408163265305,5,1
0.8356164383561642,3,2,2,5,4,5,1,0.0,0.0,0.0,5,0
0.1506849315068493,4,4,1,6,4,5,1,0.0,0.0,0.47959183673469385,5,0
0.1780821917808219,6,2,1,6,2,4,2,0.0,0.5183654729109275,0.39795918367346933,3,0
0.1643835616438356,4,5,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.6712328767123288,4,2,1,1,2,3,1,0.0,0.0,0.020408163265306124,5,0
0.5890410958904109,4,2,4,4,6,5,2,0.0,0.0,0.44897959183673464,5,1
0.1917808219178082,4,4,4,7,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.1232876712328767,4,2,1,4,2,5,2,0.025970259702597025,0.0,0.39795918367346933,5,0
0.0958904109589041,4,2,1,4,1,5,2,0.0,0.0,0.44897959183673464,5,0
0.1643835616438356,4,4,1,6,4,5,2,0.0,0.0,0.5,5,1
0.2328767123287671,7,4,4,8,6,5,2,0.0,0.0,0.5510204081632653,5,1
0.5753424657534245,4,4,4,7,6,5,2,0.0,0.43663911845730025,0.42857142857142855,5,1
0.0821917808219178,4,4,1,8,1,4,2,0.0,0.0,0.2346938775510204,5,0
0.0821917808219178,4,1,1,1,2,5,2,0.0,0.0,0.39795918367346933,4,0
0.5205479452054793,7,3,3,7,3,3,1,0.0,0.0,0.346938775510204,5,0
0.30136986301369856,4,1,1,4,4,3,2,0.0,0.0,0.39795918367346933,5,0
0.547945205479452,4,1,3,4,3,5,2,0.0,0.0,0.7551020408163265,5,0
0.2465753424657534,4,2,3,6,3,5,1,0.0,0.0,0.39795918367346933,5,0
0.30136986301369856,7,3,4,5,6,5,2,0.0,0.0,0.47959183673469385,5,1
0.41095890410958896,4,2,4,6,1,5,1,0.0,0.0,0.37755102040816324,5,1
0.4931506849315069,5,7,4,3,6,5,2,0.0,0.0,0.5,5,1
0.0821917808219178,4,2,1,6,1,3,2,0.0,0.0,0.24489795918367346,5,0
0.2465753424657534,4,5,1,4,4,5,2,0.0,0.0,0.5,5,1
0.3698630136986301,4,2,3,4,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.1506849315068493,4,2,1,1,1,5,1,0.0,0.0,0.24489795918367346,5,0
0.1232876712328767,4,4,1,8,4,4,1,0.0,0.0,0.39795918367346933,3,0
0.0821917808219178,4,2,1,8,4,5,2,0.0,0.0,0.44897959183673464,5,0
0.2054794520547945,4,2,4,1,6,5,2,0.0,0.0,0.24489795918367346,9,0
0.4383561643835617,9,2,4,4,6,5,2,0.0,0.0,0.5,5,1
0.2602739726027397,4,2,1,4,1,5,2,0.021740217402174022,0.0,0.6020408163265305,5,0
0.2602739726027397,4,2,3,1,3,5,1,0.0,0.0,0.3571428571428571,5,0
0.32876712328767127,3,1,4,5,6,1,2,0.0,0.0,0.39795918367346933,5,0
0.0547945205479452,4,3,4,3,5,2,1,0.0,0.0,0.4591836734693877,5,1
0.35616438356164376,4,2,3,1,4,3,1,0.0,0.0,0.39795918367346933,5,0
0.2465753424657534,7,2,3,3,3,5,1,0.0,0.0,0.39795918367346933,5,0
0.1917808219178082,4,2,4,4,6,5,2,0.0,0.0,0.5,5,1
0.3972602739726027,4,2,4,4,2,4,2,0.0,0.0,0.39795918367346933,9,0
0.5342465753424657,4,2,4,1,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.3835616438356165,3,5,4,5,5,5,1,0.0,0.0,0.0,5,0
0.46575342465753417,4,5,4,8,6,5,2,0.0,0.0,0.5,5,1
0.41095890410958896,5,2,3,7,3,5,2,0.0,0.0,0.19387755102040813,5,0
0.3424657534246575,4,1,3,4,4,5,2,0.0,0.0,0.39795918367346933,1,0
0.1095890410958904,4,4,1,4,1,5,2,0.0,0.0,0.39795918367346933,5,0
0.27397260273972607,4,5,4,5,6,5,2,0.0,0.0,0.6020408163265305,5,1
0.2465753424657534,4,1,4,1,6,3,2,0.0,0.0,0.39795918367346933,5,0
0.3150684931506849,4,2,4,4,6,5,2,0.0,0.0,0.2959183673469387,5,0
0.547945205479452,6,1,4,6,6,5,2,0.0,0.0,0.14285714285714282,5,0
0.2876712328767123,4,2,4,5,6,5,2,0.0,0.0,0.5,5,1
0.4246575342465753,4,1,3,6,4,5,1,0.0,0.0,0.37755102040816324,5,0
0.2328767123287671,4,2,3,1,4,5,1,0.0,0.0,0.336734693877551,5,0
0.3972602739726027,8,2,3,4,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.1780821917808219,4,2,1,3,4,5,2,0.0,0.0,0.37755102040816324,6,0
0.3835616438356165,5,5,3,5,4,5,2,0.0,0.0,0.5,5,0
0.2054794520547945,6,4,4,7,6,5,2,0.0,0.0,0.5,5,1
0.2465753424657534,4,2,1,4,1,5,2,0.0,0.0,0.47959183673469385,5,0
0.6164383561643836,4,2,1,4,4,5,1,0.08614086140861409,0.0,0.38775510204081626,5,1
0.5342465753424657,3,2,4,5,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.4520547945205479,4,3,4,1,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.1095890410958904,4,4,1,5,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.32876712328767127,4,2,1,6,4,3,2,0.0,0.0,0.32653061224489793,5,0
0.2465753424657534,4,2,1,1,1,5,1,0.0,0.0,0.26530612244897955,5,0
0.2191780821917808,4,2,4,4,6,5,2,0.0,0.0,0.4081632653061224,5,1
0.2876712328767123,4,3,4,8,5,5,1,0.0,0.43663911845730025,0.39795918367346933,5,1
0.27397260273972607,5,4,1,7,4,5,2,0.0,0.0,0.39795918367346933,5,0
0.5342465753424657,4,2,4,4,6,5,2,0.0,0.0,0.39795918367346933,5,1
0.0273972602739726,4,1,1,4,1,5,2,0.0,0.3677685950413223,0.31632653061224486,5,0
0.1917808219178082,4,1,4,8,5,5,1,0.0,0.0,0.39795918367346933,5,0
0.4931506849315069,7,2,3,4,4,1,2,0.0,0.0,0.39795918367346933,6,1
0.2191780821917808,4,2,3,4,3,5,2,0.0,0.0,0.346938775510204,1,0
0.7534246575342465,4,1,3,1,4,3,2,0.0,0.0,0.39795918367346933,5,0
0.5068493150684932,4,2,4,4,6,5,2,0.0,0.0,0.5,5,1
0.1780821917808219,4,4,1,4,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.46575342465753417,4,7,1,7,4,5,2,0.0,0.0,0.39795918367346933,5,1
0.1780821917808219,4,2,4,4,6,5,2,0.0,0.42424242424242425,0.5,5,1
0.1780821917808219,4,4,1,7,4,5,2,0.0,0.0,0.5,5,0
0.2054794520547945,4,2,4,5,6,3,2,0.0,0.0,0.1530612244897959,5,0
0.1780821917808219,4,2,1,6,4,5,2,0.0,0.0,0.5,5,1
0.2465753424657534,4,5,4,3,6,5,2,0.0,0.0,0.39795918367346933,5,0
0.3150684931506849,4,2,3,3,1,5,1,0.0,0.0,0.43877551020408156,5,1
0.2876712328767123,5,4,3,7,4,5,1,0.0,0.0,0.39795918367346933,5,0
0.0273972602739726,4,1,1,1,2,5,1,0.0,0.0,0.2959183673469387,5,0
0.2054794520547945,4,2,1,7,4,5,2,0.0,0.0,0.43877551020408156,5,0
0.4383561643835617,4,5,3,3,3,5,1,0.0,0.0,0.39795918367346933,5,0
